step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
2219,1918896,35504,0.013737571127820413,1.0,1.0,,,,,,,,,
2220,1919680,35520,0.015020118760456327,0.9375,0.9375,,,,,,,,,
2221,1920464,35536,0.014141331418479374,1.0,1.0,,,,,,,,,
2222,1921120,35552,0.019194892092268375,1.0,1.0,,,,,,,,,
2223,1921904,35568,0.01183768177466297,1.0,1.0,,,,,,,,,
2224,1922688,35584,0.01702741745646673,0.9375,0.9375,,,,,,,,,
2225,1923600,35600,0.016914880171846974,1.0,1.0,0.011035819940178661,1.0,1.0,,,,,,
2226,1924256,35616,0.020153070133720384,1.0,1.0,,,,,,,,,
2227,1925168,35632,0.012597125258870636,1.0,1.0,,,,,,,,,
2228,1926080,35648,0.013900353064347361,0.9375,0.9375,,,,,,,,,
2229,1926992,35664,0.012448335967498595,1.0,1.0,,,,,,,,,
2230,1927776,35680,0.01830089477626007,1.0,1.0,,,,,,,,,
2231,1928688,35696,0.015306297758048013,0.9375,0.9375,,,,,,,,,
2232,1929472,35712,0.01588437788525557,1.0,1.0,,,,,,,,,
2233,1930512,35728,0.0159339059360106,1.0,1.0,0.0134432478224421,1.0,1.0,,,,,,
2234,1931296,35744,0.014707015950193221,0.9375,0.9375,,,,,,,,,
2235,1932336,35760,0.014757857968699536,1.0,1.0,,,,,,,,,
2236,1933120,35776,0.019148532810092305,1.0,1.0,,,,,,,,,
2237,1933904,35792,0.014329409769606715,1.0,1.0,,,,,,,,,
2238,1934944,35808,0.014128360894947137,1.0,1.0,,,,,,,,,
2239,1935856,35824,0.016379514187888158,1.0,1.0,,,,,,,,,
2240,1936512,35840,0.016475970912922903,1.0,1.0,,,,,,,,,
2241,1937296,35856,0.01697004770888324,1.0,1.0,0.014126146961067515,1.0,1.0,,,,,,
2242,1938080,35872,0.013822613533009556,0.875,0.875,,,,,,,,,
2243,1938992,35888,0.014708543078167047,1.0,1.0,,,,,,,,,
2244,1939776,35904,0.01468801569575002,0.875,0.875,,,,,,,,,
2245,1940560,35920,0.018026501355482904,1.0,1.0,,,,,,,,,
2246,1941216,35936,0.017667390650893917,1.0,1.0,,,,,,,,,
2247,1942000,35952,0.016144648036804033,0.875,0.875,,,,,,,,,
2248,1942912,35968,0.011478118112271493,1.0,1.0,,,,,,,,,
2249,1943568,35984,0.020225188093398162,1.0,1.0,0.013795238967388332,1.0,1.0,,,,,,
2250,1944480,36000,0.017892287965766546,1.0,1.0,,,,0.9980000257492065,0.996116504854369,1.0,1.0,1.0,0.9980544747081712

